time,.header.id,.header.msg_type,.header.port_addr,.header.length,.header.sequence,.header.idle_time,.header.time_status,.header.gps_week,.header.gps_week_seconds,.header.receiver_status,.header.reserved,.header.software_version,.ins_status,.position_type,.latitude,.longitude,.altitude,.undulation,.north_velocity,.east_velocity,.up_velocity,.roll,.pitch,.azimuth,.latitude_std,.longitude_std,.altitude_std,.north_velocity_std,.east_velocity_std,.up_velocity_std,.roll_std,.pitch_std,.azimuth_std,.extended_status,.seconds_since_update
2019/04/28/14:59:11.930556,1465,0,64,126,0,99,180,2051,46767000,0,19988,13754,3,54,22.3000939614,114.179779275,6.71256654989,-2.20000004768,0.00475156942244,-0.0105028754489,-0.00111540136176,-0.999904511055,0.105111478477,137.181121851,0.301648169756,0.345563530922,0.288076013327,0.00704654352739,0.00789973046631,0.00730168260634,0.00718670524657,0.00691097602248,0.0643205791712,68,0
2019/04/28/14:59:12.929777,1465,0,64,126,0,101,180,2051,46768000,0,19988,13754,3,54,22.3000939506,114.179779442,6.7114071222,-2.20000004768,-0.00543151568676,-0.00617160176655,-0.00063911904391,-0.99854134444,0.104270741711,137.180847342,0.29869928956,0.341472536325,0.262842923403,0.00146591186058,0.00147352111526,0.00147028861102,0.00649575330317,0.00600817706436,0.0644014775753,68,0
2019/04/28/14:59:13.930325,1465,0,64,126,0,99,180,2051,46769000,0,19988,13754,3,54,22.300093904,114.179779488,6.71071936842,-2.20000004768,-0.00076505827293,-0.0052670089913,-0.00363980303844,-1.00322784324,0.10613120118,137.176061185,0.296513825655,0.33851736784,0.262681931257,0.00110269675497,0.00119273841847,0.00116157042794,0.00608085887507,0.00571242673323,0.0643458813429,68,0
2019/04/28/14:59:14.931204,1465,0,64,126,0,92,180,2051,46770000,0,19988,13754,3,53,22.3000938678,114.179779482,6.71038455423,-2.20000004768,-0.00180344566774,-0.00568220417795,-0.00222488400075,-1.00319708252,0.104785734233,137.174311689,0.292404383421,0.333049416542,0.26272931695,0.000989623367786,0.00117795157712,0.00111776846461,0.00534414313734,0.00514091085643,0.0642451122403,68,0
2019/04/28/14:59:15.929637,1465,0,64,126,0,92,180,2051,46771000,0,19988,13754,3,53,22.3000938304,114.179779436,6.70960203558,-2.20000004768,-0.00262871996458,-0.00753218912268,-0.00319414892835,-1.00488682643,0.104124105477,137.170431486,0.289209097624,0.328888326883,0.262659549713,0.00095213210443,0.0011686248472,0.00111107889097,0.00473235314712,0.00463773682714,0.0642025098205,68,0
2019/04/28/14:59:16.929952,1465,0,64,126,0,100,180,2051,46772000,0,19988,13754,3,53,22.3000937939,114.179779367,6.70766913053,-2.20000004768,-0.00102109234086,-0.00582791251052,-0.00548089514804,-1.01034915833,0.103162580202,137.166200793,0.287392705679,0.326545268297,0.262440234423,0.000940440513659,0.00114484713413,0.00109899765812,0.00436419248581,0.00432077143341,0.0642226487398,68,0
2019/04/28/14:59:17.930132,1465,0,64,126,0,100,180,2051,46773000,0,19988,13754,3,53,22.3000937623,114.17977929,6.70443234127,-2.20000004768,-0.00204301397012,-0.00629947060131,-0.00480815540812,-1.01250092052,0.103410368428,137.164950446,0.2864818573,0.325364023447,0.262119710445,0.000937149918173,0.00112032215111,0.00108451943379,0.00417630746961,0.00415381183848,0.0642780140042,68,0
2019/04/28/14:59:18.930249,1465,0,64,126,0,103,180,2051,46774000,0,19988,13754,3,53,22.3000937358,114.179779215,6.70039433986,-2.20000004768,-0.00214515927116,-0.00581141614044,-0.00257690555074,-1.00810739917,0.100569691134,137.166992203,0.286055117846,0.324802547693,0.26176315546,0.0009357733652,0.00110187532846,0.00107255741023,0.00409087631851,0.00407553464174,0.0643490627408,68,0
2019/04/28/14:59:19.930326,1465,0,64,126,0,98,180,2051,46775000,0,19988,13754,3,53,22.3000937136,114.179779143,6.6957555823,-2.20000004768,0.00698332399859,0.00473066311175,-0.00257713122243,-1.00725968346,0.0974488634962,137.166290899,0.285863429308,0.32454264164,0.26142001152,0.000934079522267,0.00109026150312,0.00106441695243,0.00405571889132,0.00404530949891,0.0644290223718,68,0
2019/04/28/14:59:20.930268,1465,0,64,126,0,98,180,2051,46776000,0,19988,13754,3,53,22.3000936942,114.179779077,6.69060119614,-2.20000004768,0.00207787743399,0.00245972587492,-0.00438548674685,-1.01091357959,0.0982772374589,137.165910172,0.285777449608,0.32441714406,0.261115163565,0.000931693415623,0.00108396529686,0.00105958583299,0.00404335837811,0.00403479812667,0.0645136013627,68,0
2019/04/28/14:59:21.929777,1465,0,64,126,0,91,180,2051,46777000,0,19988,13754,3,53,22.3000936772,114.179779018,6.68505014013,-2.20000004768,-0.000149192373347,-0.00357623400706,-0.00581409698788,-1.00866006033,0.104755240222,137.165824376,0.285737991333,0.324343651533,0.260863274336,0.000928784837015,0.00108102255035,0.00105698918924,0.00403917441145,0.00403217645362,0.0645985305309,68,0
2019/04/28/14:59:22.931336,1465,0,64,126,0,90,180,2051,46778000,0,19988,13754,3,53,22.3000936622,114.179778964,6.67929892894,-2.20000004768,-0.00336386276945,-0.00449180719855,-0.00379607288993,-1.00807925629,0.104264989751,137.165547012,0.285716921091,0.324290126562,0.260661840439,0.000925675209146,0.00107975280844,0.00105553516187,0.00403825286776,0.00403176946566,0.0646846741438,68,0
2019/04/28/14:59:23.930119,1465,0,64,126,0,90,180,2051,46779000,0,19988,13754,3,53,22.3000936485,114.179778915,6.67352366727,-2.20000004768,-0.00391324103152,-0.00494575878232,-0.00470361854284,-1.00856418418,0.106789159805,137.165496465,0.285702943802,0.324244499207,0.260505378246,0.000922618201002,0.00107925164048,0.00105468684342,0.00403736159205,0.00403219042346,0.0647704899311,68,0
2019/04/28/14:59:24.930297,1465,0,64,126,0,92,180,2051,46780000,0,19988,13754,3,53,22.3000936365,114.17977887,6.66787979752,-2.20000004768,0.000329358598748,-0.0040382926402,-0.00390309740353,-1.00916269053,0.107975810594,137.164987196,0.285692244768,0.324202746153,0.260386407375,0.000919782556593,0.00107897119597,0.00105401268229,0.00403793109581,0.00403038971126,0.0648554936051,68,0
2019/04/28/14:59:25.929521,1465,0,64,126,0,92,180,2051,46781000,524288,19988,13754,3,53,22.3000936259,114.179778826,6.66229385789,-2.20000004768,-0.00185025586451,-0.00762216097858,-0.007016659117,-1.00122983142,0.104940713644,137.166159842,0.285683095455,0.324163228273,0.260296970606,0.000917284516618,0.00107875221875,0.00105344306212,0.00403800327331,0.0040298094973,0.0649410560727,68,0
2019/04/28/14:59:26.930331,1465,0,64,126,0,87,180,2051,46782000,524288,19988,13754,3,53,22.3000936157,114.179778783,6.65679006837,-2.20000004768,-0.00477749744374,-0.0120309960859,-0.00453389152713,-0.999580109951,0.106387398631,137.165413122,0.285674005747,0.324125260115,0.260230451822,0.000915149576031,0.00107851449866,0.00105288915802,0.00403722794726,0.00403130985796,0.0650275424123,68,0
2019/04/28/14:59:27.929395,1465,0,64,126,0,87,180,2051,46783000,524288,19988,13754,3,19,22.3000936059,114.179778739,6.6513550356,-2.20000004768,-0.00158085477594,-0.0127497231974,-0.00776077932992,-1.00293603763,0.103715147233,137.164153905,0.28566557169,0.32408747077,0.260181754827,0.00091336335754,0.00107832381036,0.00105244829319,0.00403677346185,0.00403286376968,0.0651135966182,68,0
2019/04/28/14:59:28.929960,1465,0,64,126,0,100,180,2051,46784000,524288,19988,13754,3,19,22.300093561,114.17977873,6.64585614111,-2.20000004768,-0.201236250165,0.168646342025,-0.00208998629735,-0.986400138337,0.183190726187,137.174503361,0.285656750202,0.324050813913,0.260146349669,0.000911925337277,0.00107810739428,0.00105201988481,0.0040365178138,0.00403293501586,0.0651991292834,68,0
2019/04/28/14:59:29.929717,1465,0,64,126,0,100,180,2051,46785000,524288,19988,13754,3,19,22.3000895485,114.179781498,6.52155343909,-2.20000004768,-0.50462741256,0.452634010515,-0.0056637963574,-0.917284256791,0.139433880157,137.082981337,0.285447835922,0.323705077171,0.260131418705,0.00116223015357,0.00158027198631,0.00150138954632,0.00448719924316,0.00448388420045,0.0653365328908,68,0
2019/04/28/14:59:30.930316,1465,0,64,126,0,95,180,2051,46786000,524288,19988,13754,3,19,22.3000838018,114.179786845,6.48835933674,-2.20000004768,-0.76137167237,0.670152717232,-0.0034668289702,-0.859546319259,0.190767729044,136.903290382,0.285501390696,0.32379513979,0.260150134563,0.00144074880518,0.00225858879276,0.00205424125306,0.0049009709619,0.00489465286955,0.0654892623425,450,0
2019/04/28/14:59:31.929618,1465,0,64,126,0,95,180,2051,46787000,524288,19988,13754,3,19,22.3000756385,114.179794472,6.45584052522,-2.20000004768,-1.08374469114,0.95372967819,-0.00663924336602,-0.82967063645,0.165237305878,137.071393425,0.285548508167,0.323986768723,0.260218769312,0.0017429785803,0.0030013686046,0.00266885198653,0.00528838485479,0.00527597824112,0.0656339675188,194,1
2019/04/28/14:59:32.929930,1465,0,64,126,0,100,180,2051,46788000,524288,19988,13754,3,19,22.300063986,114.179804684,6.42905011121,-2.20000004768,-1.44288188088,1.16228304374,0.00712374383325,-0.484463861514,0.273092735986,138.948742626,0.285264283419,0.323682367802,0.260330229998,0.002070073504,0.00385670899414,0.00335494801402,0.00566340330988,0.00564483786002,0.0657303184271,450,0
2019/04/28/14:59:33.928684,1465,0,64,126,0,105,180,2051,46789000,0,19988,13754,3,53,22.3000480152,114.179817585,6.42303928453,-2.20000004768,-2.24785783879,1.55928102485,-0.0113103009371,-0.541674710566,0.248104092072,142.744172543,0.285104304552,0.323573887348,0.260502666235,0.00240958877839,0.00477473484352,0.00406849291176,0.00600936589763,0.00598719483241,0.0657837465405,450,0
2019/04/28/14:59:34.930931,1465,0,64,126,0,92,180,2051,46790000,0,19988,13754,3,54,22.3000220425,114.179832793,6.4274984831,-2.20000004768,-3.45269793635,1.3700320512,0.0386192088586,-1.05223276047,0.442434808647,154.523797069,0.285100102425,0.323699146509,0.260738372803,0.00277261901647,0.00601775432006,0.00486329849809,0.00633594905958,0.00631301943213,0.0656113252044,450,0
2019/04/28/14:59:35.928713,1465,0,64,126,0,92,180,2051,46791000,0,19988,13754,3,54,22.2999870211,114.179841697,6.45013501868,-2.20000004768,-4.15330667812,0.247991068869,0.0208510007724,-0.875434389455,0.625944517492,171.535398448,0.285554498434,0.324552386999,0.261098235846,0.0031808076892,0.0073604923673,0.00577921234071,0.00665018986911,0.00664012599736,0.0651671886444,450,0
2019/04/28/14:59:36.929463,1465,0,64,126,0,96,180,2051,46792000,0,19988,13754,3,53,22.2999496664,114.179837377,6.48321672156,-2.20000004768,-4.04454596654,-1.064508544,0.0457185945836,-0.230282180139,0.237465348169,191.811721046,0.286105662584,0.326101064682,0.261571407318,0.00370510970242,0.00822118297219,0.00692553864792,0.00697968062013,0.00694357557222,0.0648767650127,450,0
2019/04/28/14:59:37.930036,1465,0,64,126,0,91,180,2051,46793000,0,19988,13754,3,54,22.2999154784,114.179819763,6.48192257062,-2.20000004768,-3.57660521121,-2.55526177965,0.00481379963116,-0.367618283392,-0.78333904157,210.296732632,0.286735922098,0.328437834978,0.262078493834,0.004312323872,0.00881974305958,0.00818813033402,0.00727477250621,0.00725744012743,0.0648943036795,450,0
2019/04/28/14:59:38.929981,1465,0,64,126,0,91,180,2051,46794000,0,19988,13754,3,54,22.2998830439,114.179790615,6.42364311405,-2.20000004768,-3.56848699121,-3.471587436,-0.0656439542925,-1.48958502044,-0.433467804941,221.71370369,0.287304967642,0.330872923136,0.262575417757,0.00501647312194,0.00959554035217,0.00957926735282,0.00755856744945,0.00755884172395,0.0651372224092,450,0
2019/04/28/14:59:39.928890,1465,0,64,126,0,102,180,2051,46795000,524288,19988,13754,3,54,22.2998505668,114.179753101,6.38949286938,-2.20000004768,-3.55258830477,-4.27207541946,-0.00233989558344,-2.16620618046,-0.779596655949,227.659699627,0.287842601538,0.332464903593,0.26307412982,0.00563794095069,0.010576499626,0.0108591457829,0.00777390040457,0.0078087314032,0.0652407705784,450,0
2019/04/28/14:59:40.929262,1465,0,64,126,0,100,180,2051,46796000,0,19988,13754,3,19,22.2998184049,114.179709845,6.35403524432,-2.20000004768,-3.47751713439,-4.55336243005,-0.0219695403108,-1.83091327591,-0.691822959204,229.667385555,0.288298100233,0.333250671625,0.26365596056,0.00623444700614,0.011265123263,0.0120676187798,0.00784227252007,0.00804439373314,0.0651677697897,450,0
2019/04/28/14:59:41.928870,1465,0,64,126,0,100,180,2051,46797000,0,19988,13754,3,54,22.2997864319,114.179666186,6.35308245942,-2.20000004768,-3.52807129695,-4.41195940631,-0.0956863781465,-1.45060112566,-0.559953186103,229.861686752,0.289745986462,0.336154490709,0.264343559742,0.00680169090629,0.0124808205292,0.0132426684722,0.00811927765608,0.00831719208509,0.0653170496225,450,0
2019/04/28/14:59:42.928459,1465,0,64,126,0,106,180,2051,46798000,524288,19988,13754,6,19,22.2997556487,114.179623816,6.33687020559,-2.20000004768,-3.37403790068,-4.20191491487,-0.0400661632604,-0.949156638596,0.267979006,229.568680632,0.29191377759,0.339528650045,0.265113353729,0.00727538717911,0.0136706372723,0.0142715461552,0.00835366547108,0.00851382967085,0.0654717683792,64,1
2019/04/28/14:59:43.928953,1465,0,64,126,0,98,180,2051,46799000,524288,19988,13754,3,19,22.2997242539,114.179581791,6.34953677375,-2.20000004768,-3.62593899233,-4.49608973356,0.0406789081688,-1.41483003006,0.219252345986,229.081969777,0.29506149888,0.343585073948,0.265970021486,0.00777457887307,0.0149686476216,0.0152906132862,0.00863567739725,0.00874785985798,0.0656253397465,194,2
2019/04/28/14:59:44.929012,1465,0,64,126,0,98,180,2051,46800000,524288,19988,13754,3,19,22.2996898358,114.179536227,6.37595557701,-2.20000004768,-3.95623270866,-4.91434575751,0.034545416769,-1.98577754096,0.0634974986433,228.956499913,0.298848986626,0.348030775785,0.266903936863,0.00834458786994,0.0159471593797,0.0165154505521,0.00878238026053,0.00890511088073,0.0657486319542,448,0
2019/04/28/14:59:45.929636,1465,0,64,126,0,99,180,2051,46801000,0,19988,13754,3,54,22.2996525932,114.179486117,6.38959749136,-2.20000004768,-4.28336697719,-5.43194247163,0.0322483609182,-1.32567331996,0.121487978665,229.197806476,0.3038379848,0.353365153074,0.268015265465,0.00897611770779,0.0171302333474,0.0179201755673,0.00899624545127,0.00912204757333,0.0659099668264,450,0
2019/04/28/14:59:46.929718,1465,0,64,126,0,99,180,2051,46802000,0,19988,13754,3,54,22.2996133783,114.179432857,6.40240998566,-2.20000004768,-4.38327154572,-5.49199791761,0.0701322409361,-1.01889111659,0.131093474042,229.403804681,0.310053318739,0.359872698784,0.269337147474,0.00965091306716,0.0182639267296,0.0193665977567,0.00917658116668,0.0093344245106,0.0660762190819,450,0
2019/04/28/14:59:47.928723,1465,0,64,126,0,101,180,2051,46803000,0,19988,13754,3,54,22.2995736961,114.179379372,6.42464067508,-2.20000004768,-4.49232847923,-5.61586677463,0.0328847710276,-1.14412963529,0.123211729569,229.184908648,0.318088948727,0.367746263742,0.270887494087,0.0102648725733,0.019670361653,0.0206835083663,0.00940670352429,0.00956568866968,0.0662289559841,450,0
2019/04/28/14:59:48.929294,1465,0,64,126,0,99,180,2051,46804000,0,19988,13754,3,54,22.2995318879,114.179324008,6.45016720891,-2.20000004768,-4.78925858304,-5.83519287041,0.0436548746507,-0.561291323941,0.0853233464378,228.339484984,0.327800512314,0.37422055006,0.272625058889,0.0108550991863,0.0203855149448,0.0220108255744,0.00941864866763,0.00979585759342,0.0663354098797,450,0
2019/04/28/14:59:49.928445,1465,0,64,126,0,99,180,2051,46805000,0,19988,13754,3,54,22.2994872474,114.179266599,6.48151323199,-2.20000004768,-5.11933192334,-5.96357706755,0.0373470006123,-0.510036007059,0.0791534506092,227.488620071,0.339336931705,0.384300023317,0.274585366249,0.0115148210898,0.0218270439655,0.0234892573208,0.00965509470552,0.010031722486,0.066486351192,450,0
2019/04/28/14:59:50.929893,1465,0,64,126,0,109,180,2051,46806000,0,19988,13754,3,19,22.299440354,114.179208194,6.5069946209,-2.20000004768,-5.23264708822,-6.14531164269,0.0639964362454,-1.08232440217,0.0539849513611,226.792921084,0.35279867053,0.395944267511,0.276813626289,0.0121510457247,0.0233061425388,0.0249576680362,0.00988945364952,0.0102487653494,0.0666422769427,66,1
2019/04/28/14:59:51.928968,1465,0,64,126,0,105,180,2051,46807000,0,19988,13754,3,19,22.2993916676,114.179148586,6.50104233064,-2.20000004768,-5.47681981054,-6.16694233119,0.0593824774065,-0.903196131238,-0.0209132087764,226.157495659,0.368266761303,0.409304410219,0.279324531555,0.0128487544134,0.0248266141862,0.0264686178416,0.0101075917482,0.0104849915951,0.0667800679803,66,2
2019/04/28/14:59:52.929205,1465,0,64,126,0,105,180,2051,46808000,0,19988,13754,3,53,22.2993417482,114.179088238,6.53641116992,-2.20000004768,-5.56140463206,-6.16542658561,-0.0416266331647,-0.792185051149,-0.0413301127563,226.044699543,0.385743439198,0.42429459095,0.282117903233,0.0134984441102,0.0263478383422,0.0279454644769,0.0103420270607,0.0107049075887,0.0669344365597,450,0
2019/04/28/14:59:53.929304,1465,0,64,126,0,108,180,2051,46809000,0,19988,13754,3,53,22.2992919589,114.179027642,6.56840210501,-2.20000004768,-5.41438479306,-6.28061003688,0.0679170768585,-1.13129015649,0.260432672878,226.649785182,0.404375135899,0.440235108137,0.285207748413,0.0141659500077,0.0275672059506,0.0293994639069,0.0105441156775,0.0108846239746,0.0670968592167,450,0
2019/04/28/14:59:54.928631,1465,0,64,126,0,110,170,2051,46810000,0,19988,13754,3,53,22.2992449949,114.178968411,6.61902351119,-2.20000004768,-5.24508673557,-6.07246999516,-0.00325225180994,-1.39487391798,-0.208033023438,227.504812046,0.426047682762,0.458819031715,0.288598448038,0.0148948719725,0.0291635431349,0.030922299251,0.0107220169157,0.011102123186,0.0672834217548,450,0
2019/04/28/14:59:55.928649,1465,0,64,126,0,110,180,2051,46811000,0,19988,13754,6,19,22.2991988342,114.178909312,6.714736389,-2.20000004768,-5.21562432669,-6.23218389742,0.13864729084,-1.48159244552,-0.181792431416,227.668374347,0.449906617403,0.479216337204,0.29229542613,0.0155805516988,0.0307792481035,0.032409325242,0.0110242208466,0.0113613801077,0.0674591436982,64,1
2019/04/28/14:59:56.928585,1465,0,64,126,0,110,180,2051,46812000,0,19988,13754,6,19,22.2991517585,114.178848271,6.79764074925,-2.20000004768,-5.16538463729,-6.19513022738,0.00313816892423,-0.881026423787,-0.345224140809,227.779243334,0.475906908512,0.501518547535,0.296289384365,0.0163641665131,0.0324539169669,0.0340687148273,0.011247670278,0.0116287479177,0.0676320716739,64,2
2019/04/28/14:59:57.930030,1465,0,64,126,0,109,180,2051,46813000,524288,19988,13754,6,19,22.2991053676,114.178786875,6.8807005249,-2.20000004768,-5.13451347215,-6.41382756455,0.102435073415,-1.2191157168,0.45190759465,229.097912918,0.504146456718,0.525813698769,0.300649523735,0.0171143077314,0.0341185443103,0.0356780849397,0.0115027045831,0.0118556944653,0.0678139254451,64,3
2019/04/28/14:59:58.930135,1465,0,64,126,0,102,180,2051,46814000,524288,19988,13754,6,19,22.2990602278,114.178723438,6.97791291773,-2.20000004768,-4.99122790761,-6.57865814983,0.147079013768,-0.732768117165,0.27063521513,230.366330933,0.534566402435,0.552113771439,0.305377244949,0.0179238412529,0.0358588770032,0.0373904816806,0.0117672048509,0.0121340379119,0.068026162684,64,4
